run_id,time_s,robot_x,robot_y,lane_error_m,checkpoint_count,static_clearance_m,moving_clearance_m,collision_count,moving_started,moving_cleared,finished
lane_straight_nominal_r03_s10003,0.032,-0.460000,-0.450000,0.000000,0,14.785604,14.785604,0,0,0,0
lane_straight_nominal_r03_s10003,0.064,-0.457057,-0.450000,0.000000,0,14.783523,14.783523,0,0,0,0
lane_straight_nominal_r03_s10003,0.096,-0.454124,-0.450005,0.000005,0,14.781452,14.781452,0,0,0,0
lane_straight_nominal_r03_s10003,0.128,-0.451180,-0.450020,0.000020,0,14.779380,14.779380,0,0,0,0
lane_straight_nominal_r03_s10003,0.160,-0.448236,-0.450032,0.000032,0,14.777307,14.777307,0,0,0,0
lane_straight_nominal_r03_s10003,0.192,-0.445292,-0.450044,0.000044,0,14.775234,14.775234,0,0,0,0
lane_straight_nominal_r03_s10003,0.224,-0.442348,-0.450056,0.000056,0,14.773162,14.773162,0,0,0,0
lane_straight_nominal_r03_s10003,0.256,-0.439404,-0.450067,0.000067,0,14.771089,14.771089,0,0,0,0
lane_straight_nominal_r03_s10003,0.288,-0.436460,-0.450079,0.000079,0,14.769017,14.769017,0,0,0,0
lane_straight_nominal_r03_s10003,0.320,-0.433516,-0.450090,0.000090,0,14.766945,14.766945,0,0,0,0
lane_straight_nominal_r03_s10003,0.352,-0.430573,-0.450102,0.000102,0,14.764873,14.764873,0,0,0,0
lane_straight_nominal_r03_s10003,0.384,-0.427629,-0.450113,0.000113,0,14.762801,14.762801,0,0,0,0
lane_straight_nominal_r03_s10003,0.416,-0.424685,-0.450124,0.000124,0,14.760730,14.760730,0,0,0,0
lane_straight_nominal_r03_s10003,0.448,-0.421741,-0.450135,0.000135,0,14.758659,14.758659,0,0,0,0
lane_straight_nominal_r03_s10003,0.480,-0.418797,-0.450147,0.000147,0,14.756588,14.756588,0,0,0,0
lane_straight_nominal_r03_s10003,0.512,-0.415853,-0.450158,0.000158,0,14.754517,14.754517,0,0,0,0
lane_straight_nominal_r03_s10003,0.544,-0.412909,-0.450169,0.000169,0,14.752447,14.752447,0,0,0,0
lane_straight_nominal_r03_s10003,0.576,-0.409965,-0.450180,0.000180,0,14.750377,14.750377,0,0,0,0
lane_straight_nominal_r03_s10003,0.608,-0.407021,-0.450191,0.000191,0,14.748308,14.748308,0,0,0,0
lane_straight_nominal_r03_s10003,0.640,-0.404077,-0.450202,0.000202,0,14.746238,14.746238,0,0,0,0
lane_straight_nominal_r03_s10003,0.672,-0.401133,-0.450213,0.000213,0,14.744169,14.744169,0,0,0,0
lane_straight_nominal_r03_s10003,0.704,-0.398189,-0.450225,0.000225,0,14.742100,14.742100,0,0,0,0
lane_straight_nominal_r03_s10003,0.736,-0.395245,-0.450236,0.000236,0,14.740032,14.740032,0,0,0,0
lane_straight_nominal_r03_s10003,0.768,-0.392301,-0.450247,0.000247,0,14.737964,14.737964,0,0,0,0
lane_straight_nominal_r03_s10003,0.800,-0.389357,-0.450258,0.000258,0,14.735896,14.735896,0,0,0,0
lane_straight_nominal_r03_s10003,0.832,-0.386413,-0.450269,0.000269,0,14.733828,14.733828,0,0,0,0
lane_straight_nominal_r03_s10003,0.864,-0.383469,-0.450280,0.000280,0,14.731761,14.731761,0,0,0,0
lane_straight_nominal_r03_s10003,0.896,-0.380525,-0.450291,0.000291,0,14.729694,14.729694,0,0,0,0
lane_straight_nominal_r03_s10003,0.928,-0.377581,-0.450303,0.000303,0,14.727627,14.727627,0,0,0,0
lane_straight_nominal_r03_s10003,0.960,-0.374637,-0.450314,0.000314,0,14.725561,14.725561,0,0,0,0
lane_straight_nominal_r03_s10003,0.992,-0.371693,-0.450325,0.000325,0,14.723495,14.723495,0,0,0,0
lane_straight_nominal_r03_s10003,1.024,-0.368749,-0.450336,0.000336,0,14.721429,14.721429,0,0,0,0
lane_straight_nominal_r03_s10003,1.056,-0.365805,-0.450347,0.000347,0,14.719364,14.719364,0,0,0,0
lane_straight_nominal_r03_s10003,1.088,-0.362861,-0.450358,0.000358,0,14.717299,14.717299,0,0,0,0
lane_straight_nominal_r03_s10003,1.120,-0.359917,-0.450370,0.000370,0,14.715234,14.715234,0,0,0,0
