time_s,state,lane_visible,lane_error,lane_confidence,finish_visible,obstacle_color,obstacle_motion,obstacle_x,obstacle_y,front_proximity,left_speed,right_speed,reason
45.376,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,69.630,4.340371,4.059629,PD lane following
45.408,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,71.669,4.390742,4.009258,PD lane following
45.440,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,72.147,4.157031,4.242969,PD lane following
45.472,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,70.501,4.200000,4.200000,PD lane following
45.504,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.965,4.283613,4.116387,PD lane following
45.536,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.801,4.267500,4.132500,PD lane following
45.568,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,69.037,4.267500,4.132500,PD lane following
45.600,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,69.345,4.267500,4.132500,PD lane following
45.632,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.871,4.267500,4.132500,PD lane following
45.664,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,67.576,4.295371,4.104629,PD lane following
45.696,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,75.925,4.262129,4.137871,PD lane following
45.728,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,72.265,4.267500,4.132500,PD lane following
45.760,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.782,4.295371,4.104629,PD lane following
45.792,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.529,4.290000,4.110000,PD lane following
45.824,FOLLOW_LANE,1,0.623750,0.452678,0,,NONE,,,70.608,6.280000,-3.041586,PD lane following
45.856,FOLLOW_LANE,1,-0.031250,0.831036,0,,NONE,,,69.656,2.849219,5.550781,PD lane following
45.888,FOLLOW_LANE,1,-0.025000,0.923254,0,,NONE,,,72.458,4.030742,4.369258,PD lane following
45.920,FOLLOW_LANE,1,-0.004687,1.000000,0,,NONE,,,69.047,4.242969,4.157031,PD lane following
45.952,FOLLOW_LANE,1,-0.021875,0.966605,0,,NONE,,,68.122,4.004902,4.395098,PD lane following
45.984,FOLLOW_LANE,1,-0.020313,0.971048,0,,NONE,,,72.675,4.056436,4.343564,PD lane following
46.016,FOLLOW_LANE,1,-0.018750,0.975490,0,,NONE,,,71.365,4.067686,4.332314,PD lane following
46.048,FOLLOW_LANE,1,-0.012500,0.982537,0,,NONE,,,72.722,4.120742,4.279258,PD lane following
46.080,FOLLOW_LANE,1,-0.012500,0.993107,0,,NONE,,,70.105,4.110000,4.290000,PD lane following
46.112,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,68.671,4.221484,4.178516,PD lane following
46.144,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.902,4.311484,4.088516,PD lane following
46.176,FOLLOW_LANE,1,-0.009375,1.000000,0,,NONE,,,73.746,4.094902,4.305098,PD lane following
46.208,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,68.441,4.411211,3.988789,PD lane following
46.240,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,70.615,4.357500,4.042500,PD lane following
46.272,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,72.609,4.357500,4.042500,PD lane following
46.304,FOLLOW_LANE,1,0.605000,0.468303,0,,NONE,,,69.129,6.280000,-2.858246,PD lane following
46.336,FOLLOW_LANE,1,-0.062500,1.000000,0,,NONE,,,72.675,2.602734,5.797266,PD lane following
46.368,FOLLOW_LANE,0,0.000000,0.000000,0,,NONE,,,74.230,2.607422,2.392578,PD lane following
46.400,FOLLOW_LANE,1,-0.078125,1.000000,0,,NONE,,,64.969,3.503223,4.896777,PD lane following
46.432,FOLLOW_LANE,1,-0.062500,1.000000,0,,NONE,,,72.215,3.776855,4.623145,PD lane following
46.464,FOLLOW_LANE,1,0.567500,0.507518,0,,NONE,,,69.990,6.280000,-2.668813,PD lane following
46.496,FOLLOW_LANE,1,0.605000,0.465239,0,,NONE,,,72.352,6.280000,-1.920453,PD lane following
46.528,FOLLOW_LANE,1,0.498750,0.585031,0,,NONE,,,74.292,5.908383,-0.908383,PD lane following
46.560,FOLLOW_LANE,1,-0.012500,1.000000,0,,NONE,,,71.735,3.231289,5.168711,PD lane following
46.592,FOLLOW_LANE,1,-0.015625,1.000000,0,,NONE,,,72.215,4.082129,4.317871,PD lane following
46.624,FOLLOW_LANE,1,0.010937,1.000000,0,,NONE,,,71.292,4.324404,4.075596,PD lane following
46.656,FOLLOW_LANE,1,0.031250,1.000000,0,,NONE,,,71.088,4.459912,3.940088,PD lane following
46.688,FOLLOW_LANE,1,0.093750,1.000000,0,,NONE,,,76.765,4.982422,3.417578,PD lane following
46.720,FOLLOW_LANE,1,0.118750,1.000000,0,,NONE,,,68.035,5.097969,3.302031,PD lane following
46.752,FOLLOW_LANE,1,0.110937,1.000000,0,,NONE,,,66.965,4.985322,3.414678,PD lane following
46.784,FOLLOW_LANE,1,0.045312,1.000000,0,,NONE,,,65.840,4.413457,3.986543,PD lane following
46.816,FOLLOW_LANE,1,0.043750,1.000000,0,,NONE,,,68.658,4.512314,3.887686,PD lane following
46.848,FOLLOW_LANE,1,0.043750,1.000000,0,,NONE,,,71.027,4.515000,3.885000,PD lane following
46.880,FOLLOW_LANE,1,0.037500,1.000000,0,,NONE,,,77.073,4.459258,3.940742,PD lane following
46.912,FOLLOW_LANE,1,0.034375,1.000000,0,,NONE,,,69.783,4.442129,3.957871,PD lane following
46.944,FOLLOW_LANE,1,0.034375,1.000000,0,,NONE,,,69.934,4.447500,3.952500,PD lane following
46.976,FOLLOW_LANE,1,0.032813,1.000000,0,,NONE,,,72.869,4.433564,3.966436,PD lane following
47.008,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,70.377,4.394443,4.005557,PD lane following
47.040,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,73.498,4.402500,3.997500,PD lane following
47.072,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,72.036,4.374629,4.025371,PD lane following
47.104,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,72.229,4.380000,4.020000,PD lane following
47.136,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,70.502,4.380000,4.020000,PD lane following
47.168,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,72.978,4.352129,4.047871,PD lane following
47.200,FOLLOW_LANE,1,0.020313,1.000000,0,,NONE,,,71.143,4.343564,4.056436,PD lane following
47.232,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,70.242,4.332314,4.067686,PD lane following
47.264,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,72.634,4.335000,4.065000,PD lane following
47.296,FOLLOW_LANE,1,0.017188,1.000000,0,,NONE,,,69.918,4.321064,4.078936,PD lane following
47.328,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,72.364,4.309814,4.090186,PD lane following
47.360,FOLLOW_LANE,1,0.014063,1.000000,0,,NONE,,,69.003,4.298564,4.101436,PD lane following
47.392,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.406,4.287314,4.112686,PD lane following
47.424,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.148,4.290000,4.110000,PD lane following
47.456,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.544,4.317871,4.082129,PD lane following
47.488,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.368,4.312500,4.087500,PD lane following
47.520,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,68.578,4.312500,4.087500,PD lane following
47.552,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,74.156,4.312500,4.087500,PD lane following
47.584,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,68.643,4.312500,4.087500,PD lane following
47.616,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,71.230,4.368242,4.031758,PD lane following
47.648,FOLLOW_LANE,1,0.020313,1.000000,0,,NONE,,,70.649,4.343564,4.056436,PD lane following
47.680,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,65.546,4.304443,4.095557,PD lane following
47.712,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.825,4.312500,4.087500,PD lane following
47.744,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.252,4.312500,4.087500,PD lane following
47.776,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.838,4.284629,4.115371,PD lane following
47.808,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.411,4.290000,4.110000,PD lane following
47.840,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.452,4.317871,4.082129,PD lane following
47.872,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,65.739,4.256758,4.143242,PD lane following
47.904,FOLLOW_LANE,1,0.014063,1.000000,0,,NONE,,,68.032,4.309307,4.090693,PD lane following
47.936,FOLLOW_LANE,1,0.014063,1.000000,0,,NONE,,,67.994,4.301250,4.098750,PD lane following
47.968,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.932,4.287314,4.112686,PD lane following
48.000,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.464,4.290000,4.110000,PD lane following
48.032,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.104,4.290000,4.110000,PD lane following
48.064,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.567,4.290000,4.110000,PD lane following
48.096,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.931,4.290000,4.110000,PD lane following
48.128,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,73.917,4.262129,4.137871,PD lane following
48.160,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,73.434,4.267500,4.132500,PD lane following
48.192,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.598,4.267500,4.132500,PD lane following
48.224,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,69.125,4.295371,4.104629,PD lane following
48.256,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.472,4.290000,4.110000,PD lane following
48.288,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,67.982,4.317871,4.082129,PD lane following
48.320,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,73.140,4.312500,4.087500,PD lane following
48.352,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,69.003,4.312500,4.087500,PD lane following
48.384,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,70.368,4.340371,4.059629,PD lane following
48.416,FOLLOW_LANE,1,0.020313,1.000000,0,,NONE,,,68.655,4.348936,4.051064,PD lane following
48.448,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,69.586,4.360186,4.039814,PD lane following
48.480,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,67.994,4.357500,4.042500,PD lane following
48.512,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,76.082,4.357500,4.042500,PD lane following
48.544,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,70.100,4.357500,4.042500,PD lane following
48.576,FOLLOW_LANE,1,0.020313,1.000000,0,,NONE,,,72.214,4.343564,4.056436,PD lane following
48.608,FOLLOW_LANE,1,0.020313,1.000000,0,,NONE,,,71.537,4.346250,4.053750,PD lane following
48.640,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,74.962,4.332314,4.067686,PD lane following
48.672,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,65.945,4.307129,4.092871,PD lane following
48.704,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.980,4.312500,4.087500,PD lane following
48.736,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,68.931,4.312500,4.087500,PD lane following
48.768,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.415,4.284629,4.115371,PD lane following
48.800,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.615,4.290000,4.110000,PD lane following
48.832,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.417,4.290000,4.110000,PD lane following
48.864,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.667,4.290000,4.110000,PD lane following
48.896,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,72.320,4.262129,4.137871,PD lane following
48.928,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,68.147,4.267500,4.132500,PD lane following
48.960,FOLLOW_LANE,1,0.010937,1.000000,0,,NONE,,,69.789,4.281436,4.118564,PD lane following
48.992,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,74.025,4.292686,4.107314,PD lane following
49.024,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.232,4.290000,4.110000,PD lane following
49.056,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,68.577,4.345742,4.054258,PD lane following
49.088,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.550,4.307129,4.092871,PD lane following
49.120,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,67.419,4.340371,4.059629,PD lane following
49.152,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.257,4.307129,4.092871,PD lane following
49.184,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,72.677,4.312500,4.087500,PD lane following
49.216,FOLLOW_LANE,1,0.017188,1.000000,0,,NONE,,,73.235,4.326436,4.073564,PD lane following
49.248,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,72.575,4.337686,4.062314,PD lane following
49.280,FOLLOW_LANE,1,0.017188,1.000000,0,,NONE,,,70.083,4.321064,4.078936,PD lane following
49.312,FOLLOW_LANE,1,0.017188,1.000000,0,,NONE,,,68.597,4.323750,4.076250,PD lane following
49.344,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,74.983,4.309814,4.090186,PD lane following
49.376,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,69.196,4.312500,4.087500,PD lane following
49.408,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.346,4.284629,4.115371,PD lane following
49.440,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,69.249,4.290000,4.110000,PD lane following
49.472,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,71.122,4.262129,4.137871,PD lane following
49.504,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.475,4.267500,4.132500,PD lane following
49.536,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,73.314,4.183887,4.216113,PD lane following
49.568,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,67.887,4.200000,4.200000,PD lane following
49.600,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,67.935,4.200000,4.200000,PD lane following
49.632,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,73.477,4.283613,4.116387,PD lane following
49.664,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.069,4.267500,4.132500,PD lane following
49.696,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.928,4.295371,4.104629,PD lane following
49.728,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.903,4.290000,4.110000,PD lane following
49.760,FOLLOW_LANE,1,0.014063,1.000000,0,,NONE,,,71.313,4.303936,4.096064,PD lane following
49.792,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,70.251,4.343057,4.056943,PD lane following
49.824,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,72.392,4.362871,4.037129,PD lane following
49.856,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,69.356,4.357500,4.042500,PD lane following
49.888,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,69.627,4.413242,3.986758,PD lane following
49.920,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,69.550,4.402500,3.997500,PD lane following
49.952,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,73.000,4.402500,3.997500,PD lane following
49.984,FOLLOW_LANE,1,0.031250,1.000000,0,,NONE,,,71.226,4.430371,3.969629,PD lane following
50.016,FOLLOW_LANE,1,0.034375,1.000000,0,,NONE,,,68.823,4.452871,3.947129,PD lane following
50.048,FOLLOW_LANE,1,0.031250,1.000000,0,,NONE,,,68.298,4.419629,3.980371,PD lane following
50.080,FOLLOW_LANE,1,0.031250,1.000000,0,,NONE,,,70.409,4.425000,3.975000,PD lane following
50.112,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,69.194,4.397129,4.002871,PD lane following
50.144,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,67.814,4.402500,3.997500,PD lane following
50.176,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,71.990,4.346758,4.053242,PD lane following
50.208,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,69.984,4.329629,4.070371,PD lane following
50.240,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,67.078,4.335000,4.065000,PD lane following
50.272,FOLLOW_LANE,1,0.010937,1.000000,0,,NONE,,,75.345,4.265322,4.134678,PD lane following
50.304,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,69.298,4.264814,4.135186,PD lane following
50.336,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,69.255,4.267500,4.132500,PD lane following
50.368,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,74.242,4.267500,4.132500,PD lane following
50.400,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,71.557,4.351113,4.048887,PD lane following
50.432,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,68.974,4.307129,4.092871,PD lane following
50.464,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,70.305,4.284629,4.115371,PD lane following
50.496,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,74.544,4.290000,4.110000,PD lane following
50.528,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.304,4.290000,4.110000,PD lane following
50.560,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.793,4.290000,4.110000,PD lane following
50.592,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,75.375,4.317871,4.082129,PD lane following
50.624,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,69.277,4.312500,4.087500,PD lane following
50.656,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,69.548,4.340371,4.059629,PD lane following
50.688,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,71.200,4.335000,4.065000,PD lane following
50.720,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,69.600,4.335000,4.065000,PD lane following
50.752,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,70.233,4.362871,4.037129,PD lane following
50.784,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,69.482,4.357500,4.042500,PD lane following
50.816,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,70.166,4.329629,4.070371,PD lane following
50.848,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,73.149,4.307129,4.092871,PD lane following
50.880,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,72.567,4.340371,4.059629,PD lane following
50.912,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.190,4.279258,4.120742,PD lane following
50.944,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,69.570,4.317871,4.082129,PD lane following
50.976,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.053,4.284629,4.115371,PD lane following
51.008,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.331,4.290000,4.110000,PD lane following
51.040,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,72.766,4.290000,4.110000,PD lane following
51.072,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,68.792,4.178516,4.221484,PD lane following
51.104,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,69.382,4.283613,4.116387,PD lane following
51.136,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,73.307,4.323242,4.076758,PD lane following
51.168,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,71.402,4.396113,4.003887,PD lane following
51.200,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,74.046,4.352129,4.047871,PD lane following
51.232,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,69.900,4.357500,4.042500,PD lane following
51.264,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,72.731,4.357500,4.042500,PD lane following
51.296,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,72.346,4.385371,4.014629,PD lane following
51.328,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,68.487,4.407871,3.992129,PD lane following
51.360,FOLLOW_LANE,1,0.034375,1.000000,0,,NONE,,,72.429,4.458242,3.941758,PD lane following
51.392,FOLLOW_LANE,1,0.037500,1.000000,0,,NONE,,,69.539,4.475371,3.924629,PD lane following
51.424,FOLLOW_LANE,1,0.031250,1.000000,0,,NONE,,,72.338,4.414258,3.985742,PD lane following
51.456,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,71.544,4.397129,4.002871,PD lane following
51.488,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,76.451,4.402500,3.997500,PD lane following
51.520,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,70.278,4.402500,3.997500,PD lane following
51.552,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,69.580,4.402500,3.997500,PD lane following
51.584,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,69.554,4.374629,4.025371,PD lane following
51.616,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,72.314,4.380000,4.020000,PD lane following
51.648,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,68.680,4.352129,4.047871,PD lane following
51.680,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,70.041,4.329629,4.070371,PD lane following
51.712,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.328,4.307129,4.092871,PD lane following
51.744,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,76.860,4.284629,4.115371,PD lane following
51.776,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,74.626,4.290000,4.110000,PD lane following
51.808,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.369,4.290000,4.110000,PD lane following
51.840,FOLLOW_LANE,1,0.006250,1.000000,0,,NONE,,,70.696,4.178516,4.221484,PD lane following
51.872,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,71.303,4.283613,4.116387,PD lane following
51.904,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,70.028,4.267500,4.132500,PD lane following
51.936,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,67.274,4.295371,4.104629,PD lane following
51.968,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,68.523,4.290000,4.110000,PD lane following
52.000,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.769,4.317871,4.082129,PD lane following
52.032,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,65.083,4.284629,4.115371,PD lane following
52.064,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,72.114,4.317871,4.082129,PD lane following
52.096,FOLLOW_LANE,1,0.017188,1.000000,0,,NONE,,,68.777,4.326436,4.073564,PD lane following
52.128,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.215,4.309814,4.090186,PD lane following
52.160,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,73.557,4.312500,4.087500,PD lane following
52.192,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.338,4.312500,4.087500,PD lane following
52.224,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.809,4.312500,4.087500,PD lane following
52.256,FOLLOW_LANE,1,0.009375,1.000000,0,,NONE,,,68.962,4.256758,4.143242,PD lane following
52.288,FOLLOW_LANE,1,0.012500,1.000000,0,,NONE,,,71.057,4.295371,4.104629,PD lane following
52.320,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.626,4.317871,4.082129,PD lane following
52.352,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.846,4.312500,4.087500,PD lane following
52.384,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,66.257,4.312500,4.087500,PD lane following
52.416,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,70.157,4.312500,4.087500,PD lane following
52.448,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,69.368,4.340371,4.059629,PD lane following
52.480,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,72.708,4.362871,4.037129,PD lane following
52.512,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,67.252,4.385371,4.014629,PD lane following
52.544,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,72.042,4.407871,3.992129,PD lane following
52.576,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,66.624,4.374629,4.025371,PD lane following
52.608,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,66.744,4.380000,4.020000,PD lane following
52.640,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,68.711,4.352129,4.047871,PD lane following
52.672,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,71.582,4.385371,4.014629,PD lane following
52.704,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,69.867,4.380000,4.020000,PD lane following
52.736,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,72.001,4.380000,4.020000,PD lane following
52.768,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,73.955,4.380000,4.020000,PD lane following
52.800,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,70.592,4.380000,4.020000,PD lane following
52.832,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,71.287,4.380000,4.020000,PD lane following
52.864,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,67.763,4.380000,4.020000,PD lane following
52.896,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,68.663,4.407871,3.992129,PD lane following
52.928,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,67.577,4.402500,3.997500,PD lane following
52.960,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,74.188,4.402500,3.997500,PD lane following
52.992,FOLLOW_LANE,1,0.028125,1.000000,0,,NONE,,,72.502,4.402500,3.997500,PD lane following
53.024,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,74.085,4.374629,4.025371,PD lane following
53.056,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,69.262,4.380000,4.020000,PD lane following
53.088,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,69.946,4.380000,4.020000,PD lane following
53.120,FOLLOW_LANE,1,0.025000,1.000000,0,,NONE,,,72.310,4.380000,4.020000,PD lane following
53.152,FOLLOW_LANE,1,0.023438,1.000000,0,,NONE,,,71.908,4.366064,4.033936,PD lane following
53.184,FOLLOW_LANE,1,0.021875,1.000000,0,,NONE,,,69.602,4.354814,4.045186,PD lane following
53.216,FOLLOW_LANE,1,0.018750,1.000000,0,,NONE,,,72.765,4.329629,4.070371,PD lane following
53.248,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,71.633,4.307129,4.092871,PD lane following
53.280,FOLLOW_LANE,1,0.015625,1.000000,0,,NONE,,,69.928,4.312500,4.087500,PD lane following
