time_s,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,peak_front,proximity_active,hazard_region,turn_direction,camera_state,left_speed,right_speed,reason
20.000,60.183,68.203,65.637,72.824,67.271,70.116,67.151,67.683,68.203,0,clear,-1,FOLLOW_LANE,4.251970,4.948030,camera command; proximity clear
20.032,67.336,64.639,60.111,70.740,71.946,70.685,69.334,68.312,69.334,0,clear,-1,FOLLOW_LANE,4.284756,4.915243,camera command; proximity clear
20.064,67.963,73.681,73.898,66.342,72.240,67.884,63.390,70.471,73.681,0,clear,-1,FOLLOW_LANE,4.276918,4.923082,camera command; proximity clear
20.096,68.155,67.699,62.762,60.782,65.024,68.270,65.727,68.365,68.365,0,clear,-1,FOLLOW_LANE,4.342521,4.857479,camera command; proximity clear
20.128,65.809,71.866,64.595,70.195,66.989,64.480,65.842,59.289,71.866,0,clear,-1,FOLLOW_LANE,4.392503,4.807497,camera command; proximity clear
20.160,67.783,69.240,71.880,70.235,63.450,70.618,71.159,71.464,71.464,0,clear,-1,FOLLOW_LANE,4.442489,4.757511,camera command; proximity clear
20.192,63.122,67.355,64.777,66.312,64.007,67.133,71.282,73.574,73.574,0,clear,-1,FOLLOW_LANE,4.426850,4.773150,camera command; proximity clear
20.224,68.151,65.545,66.865,61.279,64.875,70.853,65.689,67.258,68.151,0,clear,-1,FOLLOW_LANE,4.459650,4.740349,camera command; proximity clear
20.256,76.389,67.974,69.483,68.902,66.917,69.627,68.701,62.340,76.389,0,clear,-1,FOLLOW_LANE,4.484640,4.715359,camera command; proximity clear
20.288,70.541,69.165,63.683,67.642,69.040,64.739,66.483,67.815,70.541,0,clear,-1,FOLLOW_LANE,4.476818,4.723182,camera command; proximity clear
20.320,69.502,65.065,64.767,69.397,64.156,73.769,69.421,69.320,69.502,0,clear,-1,FOLLOW_LANE,4.312735,4.887264,camera command; proximity clear
20.352,66.317,69.794,67.621,69.184,67.374,68.942,71.255,67.035,71.255,0,clear,-1,FOLLOW_LANE,4.286149,4.913851,camera command; proximity clear
20.384,63.550,71.622,71.822,70.820,68.569,67.712,65.202,63.543,71.622,0,clear,-1,FOLLOW_LANE,4.268935,4.931064,camera command; proximity clear
20.416,70.301,68.184,65.753,67.743,62.616,65.835,63.256,71.051,71.051,0,clear,-1,FOLLOW_LANE,4.211093,4.988907,camera command; proximity clear
20.448,64.233,60.758,66.534,64.728,77.028,68.058,65.117,69.891,69.891,0,clear,-1,FOLLOW_LANE,4.193873,5.006126,camera command; proximity clear
20.480,63.275,65.352,68.268,61.579,68.384,63.940,66.177,68.490,68.490,0,clear,-1,FOLLOW_LANE,4.168839,5.031160,camera command; proximity clear
20.512,65.097,69.148,67.306,65.252,67.183,72.904,71.003,73.456,73.456,0,clear,-1,FOLLOW_LANE,4.110989,5.089011,camera command; proximity clear
20.544,61.227,68.173,64.088,70.757,69.528,69.166,71.347,68.754,71.347,0,clear,-1,FOLLOW_LANE,4.159390,5.040609,camera command; proximity clear
20.576,63.520,66.461,69.689,62.659,66.553,68.508,70.573,69.364,70.573,0,clear,-1,FOLLOW_LANE,4.118727,5.081272,camera command; proximity clear
20.608,71.657,71.487,69.012,67.319,61.510,59.537,67.287,69.839,71.657,0,clear,-1,FOLLOW_LANE,4.159316,5.040684,camera command; proximity clear
20.640,69.009,64.941,61.517,66.260,70.218,63.829,59.816,69.323,69.323,0,clear,-1,FOLLOW_LANE,4.151468,5.048532,camera command; proximity clear
20.672,68.737,71.904,71.469,69.865,61.676,69.159,68.624,65.081,71.904,0,clear,-1,FOLLOW_LANE,4.151432,5.048568,camera command; proximity clear
20.704,67.044,66.365,65.143,67.164,70.765,64.460,73.997,68.143,73.997,0,clear,-1,FOLLOW_LANE,4.184210,5.015789,camera command; proximity clear
20.736,69.476,70.175,67.834,64.906,73.873,72.238,67.485,65.374,70.175,0,clear,-1,FOLLOW_LANE,4.209178,4.990822,camera command; proximity clear
20.768,61.470,70.361,66.678,69.877,69.251,65.620,63.525,63.149,70.361,0,clear,-1,FOLLOW_LANE,4.201334,4.998666,camera command; proximity clear
20.800,67.167,63.732,69.857,67.365,65.908,65.093,63.021,69.079,69.079,0,clear,-1,FOLLOW_LANE,4.234116,4.965883,camera command; proximity clear
20.832,67.839,71.648,68.273,72.259,72.729,59.747,70.445,70.725,71.648,0,clear,-1,FOLLOW_LANE,4.259088,4.940911,camera command; proximity clear
20.864,71.806,67.798,65.503,69.399,68.560,65.904,63.748,59.613,71.806,0,clear,-1,FOLLOW_LANE,4.284062,4.915938,camera command; proximity clear
20.896,63.590,67.190,66.843,64.120,68.244,63.882,67.450,61.086,67.450,0,clear,-1,FOLLOW_LANE,4.374667,4.825333,camera command; proximity clear
20.928,65.240,71.662,73.580,64.812,71.454,69.141,68.163,68.937,71.662,0,clear,-1,FOLLOW_LANE,4.449653,4.750347,camera command; proximity clear
20.960,71.280,77.724,65.334,69.260,64.143,70.657,66.550,62.623,77.724,0,clear,-1,FOLLOW_LANE,4.360573,4.839427,camera command; proximity clear
20.992,64.018,69.417,67.923,69.310,66.248,70.144,63.884,66.345,69.417,0,clear,-1,FOLLOW_LANE,4.376180,4.823820,camera command; proximity clear
21.024,76.452,67.173,68.490,67.869,59.865,60.390,69.565,67.232,76.452,0,clear,-1,FOLLOW_LANE,4.441791,4.758209,camera command; proximity clear
21.056,61.396,67.813,66.282,70.497,69.410,63.717,68.820,68.804,68.820,0,clear,-1,FOLLOW_LANE,4.393337,4.806662,camera command; proximity clear
21.088,65.644,68.787,64.475,65.219,66.890,73.358,61.389,61.225,68.787,0,clear,-1,FOLLOW_LANE,4.269876,4.930124,camera command; proximity clear
21.120,68.690,64.742,65.144,70.172,61.804,71.564,68.264,69.016,69.016,0,clear,-1,FOLLOW_LANE,4.268287,4.931712,camera command; proximity clear
21.152,64.149,65.602,69.033,66.477,63.601,68.586,60.345,57.991,65.602,0,clear,-1,FOLLOW_LANE,4.243259,4.956740,camera command; proximity clear
21.184,71.076,65.370,68.640,68.409,68.441,67.905,62.787,66.392,71.076,0,clear,-1,FOLLOW_LANE,4.218229,4.981770,camera command; proximity clear
21.216,68.762,68.206,62.484,68.873,68.130,64.257,66.628,71.683,71.683,0,clear,-1,FOLLOW_LANE,4.193197,5.006803,camera command; proximity clear
21.248,64.044,71.863,63.337,67.538,71.690,69.054,66.987,65.195,71.863,0,clear,-1,FOLLOW_LANE,4.168163,5.031836,camera command; proximity clear
21.280,71.375,61.982,61.891,64.685,63.905,65.169,71.760,70.968,71.760,0,clear,-1,FOLLOW_LANE,4.143127,5.056872,camera command; proximity clear
21.312,69.824,69.316,61.311,64.741,68.179,65.969,67.362,67.276,69.824,0,clear,-1,FOLLOW_LANE,4.150904,5.049096,camera command; proximity clear
21.344,70.186,68.442,68.067,67.584,71.310,72.916,69.546,70.294,70.294,0,clear,-1,FOLLOW_LANE,4.150868,5.049132,camera command; proximity clear
21.376,67.198,61.031,67.870,65.622,72.854,64.118,62.082,68.536,68.536,0,clear,-1,FOLLOW_LANE,4.183647,5.016353,camera command; proximity clear
21.408,68.820,65.783,60.625,67.516,65.994,63.235,68.240,65.315,68.820,0,clear,-1,FOLLOW_LANE,4.208614,4.991385,camera command; proximity clear
21.440,65.667,72.463,67.091,70.793,68.259,69.187,73.332,67.168,73.332,0,clear,-1,FOLLOW_LANE,4.200770,4.999230,camera command; proximity clear
21.472,69.048,65.757,74.145,68.861,68.461,68.474,67.320,61.530,69.048,0,clear,-1,FOLLOW_LANE,4.233553,4.966447,camera command; proximity clear
21.504,70.945,65.812,64.362,67.614,69.807,69.331,64.967,72.062,72.062,0,clear,-1,FOLLOW_LANE,4.225710,4.974290,camera command; proximity clear
21.536,70.357,68.419,65.001,70.948,65.465,63.435,69.219,65.447,70.357,0,clear,-1,FOLLOW_LANE,4.258494,4.941505,camera command; proximity clear
21.568,69.057,73.526,66.759,65.839,71.015,66.086,76.064,66.090,76.064,0,clear,-1,FOLLOW_LANE,4.250654,4.949346,camera command; proximity clear
21.600,66.415,65.260,65.703,69.672,67.217,67.997,68.608,66.331,68.608,0,clear,-1,FOLLOW_LANE,4.283440,4.916559,camera command; proximity clear
21.632,64.373,68.001,63.677,66.336,69.726,66.761,62.049,60.070,68.001,0,clear,-1,FOLLOW_LANE,4.341231,4.858769,camera command; proximity clear
21.664,68.826,66.889,66.912,62.896,70.782,67.851,68.724,66.443,68.826,0,clear,-1,FOLLOW_LANE,4.391213,4.808787,camera command; proximity clear
21.696,64.703,63.014,67.391,66.983,57.778,65.608,67.426,64.562,67.426,0,clear,-1,FOLLOW_LANE,4.441199,4.758801,camera command; proximity clear
21.728,64.394,61.886,70.767,70.476,59.685,68.657,68.261,66.794,68.261,0,clear,-1,FOLLOW_LANE,4.359931,4.840069,camera command; proximity clear
21.760,66.571,65.315,65.667,63.557,69.720,71.857,62.174,66.196,66.571,0,clear,-1,FOLLOW_LANE,4.408352,4.791647,camera command; proximity clear
21.792,73.330,65.781,69.603,59.560,68.092,72.892,62.508,64.881,73.330,0,clear,-1,FOLLOW_LANE,4.400524,4.799476,camera command; proximity clear
21.824,68.788,62.157,64.570,69.034,67.045,62.107,71.086,67.535,71.086,0,clear,-1,FOLLOW_LANE,4.367693,4.832306,camera command; proximity clear
21.856,65.219,65.809,65.628,66.854,68.997,71.022,64.213,67.820,67.820,0,clear,-1,FOLLOW_LANE,4.309859,4.890141,camera command; proximity clear
21.888,65.095,64.043,62.928,61.242,67.767,68.314,63.805,65.553,65.553,0,clear,-1,FOLLOW_LANE,4.292647,4.907353,camera command; proximity clear
21.920,65.077,69.879,70.519,70.198,70.768,70.902,67.656,66.547,69.879,0,clear,-1,FOLLOW_LANE,4.267621,4.932378,camera command; proximity clear
21.952,66.293,65.898,62.522,67.084,62.027,67.270,67.244,66.644,67.244,0,clear,-1,FOLLOW_LANE,4.275408,4.924592,camera command; proximity clear
21.984,71.282,68.030,66.499,64.570,63.649,67.167,64.705,67.255,71.282,0,clear,-1,FOLLOW_LANE,4.242567,4.957432,camera command; proximity clear
22.016,69.336,67.104,64.386,66.504,70.228,66.100,66.746,72.197,72.197,0,clear,-1,FOLLOW_LANE,4.250352,4.949648,camera command; proximity clear
22.048,66.451,66.847,64.893,68.960,69.908,68.906,60.597,65.860,66.847,0,clear,-1,FOLLOW_LANE,4.250324,4.949676,camera command; proximity clear
22.080,62.954,70.857,67.141,70.546,66.508,71.039,66.733,69.207,70.857,0,clear,-1,FOLLOW_LANE,4.250296,4.949704,camera command; proximity clear
22.112,66.838,72.066,63.566,67.448,70.436,64.363,61.841,71.673,72.066,0,clear,-1,FOLLOW_LANE,4.250268,4.949732,camera command; proximity clear
22.144,67.160,66.437,65.588,70.706,67.514,69.502,71.644,67.043,71.644,0,clear,-1,FOLLOW_LANE,4.250240,4.949760,camera command; proximity clear
22.176,69.394,69.265,68.589,60.313,68.078,67.810,68.275,65.472,69.394,0,clear,-1,FOLLOW_LANE,4.250212,4.949788,camera command; proximity clear
22.208,62.853,63.505,63.483,69.555,65.908,74.113,68.805,67.034,68.805,0,clear,-1,FOLLOW_LANE,4.250184,4.949816,camera command; proximity clear
22.240,67.090,62.739,59.255,67.284,65.357,64.617,63.148,65.451,67.090,0,clear,-1,FOLLOW_LANE,4.282970,4.917029,camera command; proximity clear
22.272,66.748,68.870,62.796,73.148,70.339,67.412,67.999,67.505,68.870,0,clear,-1,FOLLOW_LANE,4.275132,4.924868,camera command; proximity clear
22.304,71.079,67.877,67.457,69.922,67.605,61.873,73.149,70.922,73.149,0,clear,-1,FOLLOW_LANE,4.275106,4.924894,camera command; proximity clear
22.336,69.754,63.789,67.282,65.109,69.806,64.860,67.274,63.906,69.754,0,clear,-1,FOLLOW_LANE,4.307894,4.892105,camera command; proximity clear
22.368,72.306,67.843,68.877,62.068,66.021,69.845,67.476,71.323,72.306,0,clear,-1,FOLLOW_LANE,4.300058,4.899942,camera command; proximity clear
22.400,64.192,65.333,70.213,67.492,69.718,64.098,66.369,65.063,66.369,0,clear,-1,FOLLOW_LANE,4.365663,4.834337,camera command; proximity clear
22.432,70.665,68.467,67.339,68.165,67.089,71.805,65.315,67.522,70.665,0,clear,-1,FOLLOW_LANE,4.415647,4.784353,camera command; proximity clear
22.464,71.079,64.755,68.516,72.352,70.124,69.981,69.952,68.365,71.079,0,clear,-1,FOLLOW_LANE,4.432821,4.767179,camera command; proximity clear
22.496,67.229,68.767,66.959,62.661,66.831,67.122,66.811,68.086,68.767,0,clear,-1,FOLLOW_LANE,4.424994,4.775006,camera command; proximity clear
22.528,64.726,67.309,63.355,68.269,67.510,67.734,65.501,72.984,72.984,0,clear,-1,FOLLOW_LANE,4.392165,4.807834,camera command; proximity clear
22.560,69.211,60.534,70.846,67.568,70.581,67.165,69.308,68.065,69.308,0,clear,-1,FOLLOW_LANE,4.432776,4.767224,camera command; proximity clear
22.592,68.876,72.309,69.538,71.916,66.734,71.538,64.460,69.454,72.309,0,clear,-1,FOLLOW_LANE,4.424950,4.775050,camera command; proximity clear
22.624,67.044,68.854,70.086,70.977,68.039,69.866,69.733,64.709,69.733,0,clear,-1,FOLLOW_LANE,4.326492,4.873507,camera command; proximity clear
22.656,74.335,67.313,69.023,65.267,68.347,67.242,69.801,62.063,74.335,0,clear,-1,FOLLOW_LANE,4.317095,4.882904,camera command; proximity clear
22.688,66.552,64.749,72.375,59.867,69.489,72.408,73.477,65.096,73.477,0,clear,-1,FOLLOW_LANE,4.292071,4.907928,camera command; proximity clear
22.720,68.466,63.370,69.082,63.376,75.039,64.229,66.989,66.054,68.466,0,clear,-1,FOLLOW_LANE,4.267046,4.932954,camera command; proximity clear
22.752,68.546,67.729,64.224,74.178,65.086,64.844,69.293,66.039,69.293,0,clear,-1,FOLLOW_LANE,4.274832,4.925168,camera command; proximity clear
22.784,65.912,62.092,64.023,68.415,69.345,59.081,63.927,61.592,65.912,0,clear,-1,FOLLOW_LANE,4.241991,4.958009,camera command; proximity clear
22.816,67.443,71.589,62.829,66.001,67.994,65.142,69.273,70.538,71.589,0,clear,-1,FOLLOW_LANE,4.216962,4.983038,camera command; proximity clear
22.848,61.485,59.357,74.561,69.898,67.069,68.412,63.693,62.800,63.693,0,clear,-1,FOLLOW_LANE,4.224744,4.975256,camera command; proximity clear
22.880,68.453,72.439,64.265,66.451,66.672,66.250,64.007,77.231,77.231,0,clear,-1,FOLLOW_LANE,4.224714,4.975286,camera command; proximity clear
22.912,67.203,64.556,63.516,68.171,70.864,61.870,62.390,65.738,67.203,0,clear,-1,FOLLOW_LANE,4.191869,5.008131,camera command; proximity clear
22.944,69.510,69.226,72.971,63.620,66.541,70.921,67.181,69.617,69.617,0,clear,-1,FOLLOW_LANE,4.199650,5.000350,camera command; proximity clear
22.976,66.766,64.638,72.430,66.471,64.743,68.646,73.129,71.760,73.129,0,clear,-1,FOLLOW_LANE,4.199618,5.000382,camera command; proximity clear
23.008,72.406,71.564,63.824,63.558,68.038,70.043,66.549,64.876,72.406,0,clear,-1,FOLLOW_LANE,4.232400,4.967599,camera command; proximity clear
23.040,70.378,66.678,68.294,66.972,63.523,64.571,61.078,60.070,70.378,0,clear,-1,FOLLOW_LANE,4.257372,4.942627,camera command; proximity clear
23.072,61.886,62.508,74.523,63.325,67.416,66.315,66.989,66.650,66.989,0,clear,-1,FOLLOW_LANE,4.249532,4.950468,camera command; proximity clear
23.104,69.119,66.804,72.552,67.267,69.665,72.154,70.551,70.064,70.551,0,clear,-1,FOLLOW_LANE,4.282318,4.917681,camera command; proximity clear
23.136,69.010,67.338,67.608,68.732,67.784,67.071,71.071,65.530,71.071,0,clear,-1,FOLLOW_LANE,4.274480,4.925520,camera command; proximity clear
23.168,62.956,58.481,71.380,72.613,66.505,68.124,66.428,59.730,66.428,0,clear,-1,FOLLOW_LANE,4.307268,4.892732,camera command; proximity clear
23.200,66.053,68.508,64.561,65.694,69.381,69.760,72.337,63.906,72.337,0,clear,-1,FOLLOW_LANE,4.299432,4.900568,camera command; proximity clear
23.232,70.434,65.554,63.062,67.326,68.547,71.490,69.517,67.824,70.434,0,clear,-1,FOLLOW_LANE,4.397851,4.802148,camera command; proximity clear
23.264,68.712,72.183,66.713,65.737,66.867,73.836,72.008,66.648,72.183,0,clear,-1,FOLLOW_LANE,4.407210,4.792789,camera command; proximity clear
23.296,68.578,62.097,75.857,64.669,59.895,70.632,70.226,70.137,70.226,0,clear,-1,FOLLOW_LANE,4.399382,4.800618,camera command; proximity clear
23.328,67.461,69.660,68.375,67.485,64.935,70.572,66.584,67.456,69.660,0,clear,-1,FOLLOW_LANE,4.432180,4.767819,camera command; proximity clear
23.360,67.615,66.246,66.706,68.479,68.874,67.557,63.621,70.467,70.467,0,clear,-1,FOLLOW_LANE,4.489983,4.710017,camera command; proximity clear
23.392,62.590,68.314,68.332,71.672,66.312,73.018,65.357,64.561,68.314,0,clear,-1,FOLLOW_LANE,4.408719,4.791281,camera command; proximity clear
23.424,74.972,64.089,64.868,68.508,66.806,73.255,68.682,62.245,74.972,0,clear,-1,FOLLOW_LANE,4.260257,4.939742,camera command; proximity clear
23.456,67.940,70.786,64.419,73.024,66.421,63.101,68.846,66.114,70.786,0,clear,-1,FOLLOW_LANE,4.266481,4.933518,camera command; proximity clear
23.488,61.062,71.012,68.917,67.259,62.681,60.964,67.359,67.306,71.012,0,clear,-1,FOLLOW_LANE,4.241453,4.958546,camera command; proximity clear
23.520,65.761,63.077,65.669,67.081,67.764,64.474,61.588,66.210,66.210,0,clear,-1,FOLLOW_LANE,4.216423,4.983576,camera command; proximity clear
23.552,69.235,66.389,68.917,71.079,69.585,71.063,63.577,66.082,69.235,0,clear,-1,FOLLOW_LANE,4.158577,5.041423,camera command; proximity clear
23.584,69.094,66.973,64.872,67.812,62.101,65.641,67.912,66.646,69.094,0,clear,-1,FOLLOW_LANE,4.141353,5.058647,camera command; proximity clear
23.616,69.405,65.533,65.076,63.656,66.645,64.840,70.789,71.382,71.382,0,clear,-1,FOLLOW_LANE,4.149130,5.050870,camera command; proximity clear
23.648,65.522,68.169,61.947,64.620,65.269,65.643,59.923,67.663,68.169,0,clear,-1,FOLLOW_LANE,4.116279,5.083721,camera command; proximity clear
23.680,63.446,61.458,69.481,66.487,66.545,66.034,67.145,66.707,67.145,0,clear,-1,FOLLOW_LANE,4.124054,5.075946,camera command; proximity clear
23.712,67.890,61.788,68.715,70.889,68.150,66.523,70.001,63.892,70.001,0,clear,-1,FOLLOW_LANE,4.124016,5.075984,camera command; proximity clear
23.744,66.074,66.533,65.887,68.986,70.771,64.739,70.192,71.951,71.951,0,clear,-1,FOLLOW_LANE,4.156792,5.043207,camera command; proximity clear
23.776,65.155,70.752,60.979,67.199,67.375,64.253,62.872,69.023,70.752,0,clear,-1,FOLLOW_LANE,4.148944,5.051056,camera command; proximity clear
23.808,60.912,64.924,62.491,66.285,72.252,72.020,66.282,69.951,69.951,0,clear,-1,FOLLOW_LANE,4.181722,5.018277,camera command; proximity clear
23.840,64.978,70.448,66.611,69.924,67.403,68.425,71.914,67.587,71.914,0,clear,-1,FOLLOW_LANE,4.206690,4.993309,camera command; proximity clear
23.872,71.462,68.664,66.269,66.312,66.168,69.361,65.221,62.462,71.462,0,clear,-1,FOLLOW_LANE,4.198846,5.001154,camera command; proximity clear
23.904,69.377,65.314,61.304,68.460,66.774,68.049,64.620,66.718,69.377,0,clear,-1,FOLLOW_LANE,4.231628,4.968371,camera command; proximity clear
23.936,71.387,66.636,67.679,71.477,65.134,63.491,64.197,66.701,71.387,0,clear,-1,FOLLOW_LANE,4.256600,4.943399,camera command; proximity clear
23.968,66.298,67.548,71.133,67.529,66.500,67.605,70.255,69.165,70.255,0,clear,-1,FOLLOW_LANE,4.314389,4.885611,camera command; proximity clear
24.000,64.720,66.095,60.739,65.872,73.193,66.667,69.346,68.452,69.346,0,clear,-1,FOLLOW_LANE,4.397183,4.802816,camera command; proximity clear
24.032,64.744,74.652,65.640,64.758,66.707,66.201,66.367,58.256,74.652,0,clear,-1,FOLLOW_LANE,4.406542,4.793457,camera command; proximity clear
24.064,62.802,64.942,67.876,67.658,63.411,68.275,67.809,63.061,67.809,0,clear,-1,FOLLOW_LANE,4.398714,4.801286,camera command; proximity clear
24.096,68.709,65.071,68.140,66.195,66.083,65.306,67.190,68.112,68.709,0,clear,-1,FOLLOW_LANE,4.431512,4.768487,camera command; proximity clear
24.128,68.349,67.250,65.502,64.967,69.206,63.263,67.698,68.744,68.744,0,clear,-1,FOLLOW_LANE,4.456500,4.743499,camera command; proximity clear
24.160,63.961,68.483,70.358,72.585,65.796,66.819,68.641,70.294,70.294,0,clear,-1,FOLLOW_LANE,4.415862,4.784138,camera command; proximity clear
24.192,73.202,65.977,63.089,66.185,67.487,67.601,71.464,67.346,73.202,0,clear,-1,FOLLOW_LANE,4.292402,4.907598,camera command; proximity clear
24.224,66.795,68.427,62.330,68.206,65.383,73.450,63.581,68.525,68.525,0,clear,-1,FOLLOW_LANE,4.290815,4.909184,camera command; proximity clear
24.256,67.551,66.679,68.954,63.643,66.750,67.208,69.628,68.486,69.628,0,clear,-1,FOLLOW_LANE,4.265789,4.934210,camera command; proximity clear
24.288,63.101,64.950,67.231,67.965,70.962,69.401,72.229,72.433,72.433,0,clear,-1,FOLLOW_LANE,4.240761,4.959238,camera command; proximity clear
24.320,70.999,64.239,61.244,67.207,63.824,75.423,68.851,73.725,73.725,0,clear,-1,FOLLOW_LANE,4.215731,4.984268,camera command; proximity clear
24.352,62.765,63.655,67.281,66.330,66.509,66.504,68.090,67.880,68.090,0,clear,-1,FOLLOW_LANE,4.190700,5.009300,camera command; proximity clear
24.384,67.754,69.273,66.567,67.039,69.904,62.200,65.671,64.559,69.273,0,clear,-1,FOLLOW_LANE,4.198480,5.001520,camera command; proximity clear
24.416,64.886,65.916,68.319,66.238,66.973,69.157,67.173,64.188,67.173,0,clear,-1,FOLLOW_LANE,4.165633,5.034366,camera command; proximity clear
24.448,70.100,68.705,68.771,62.923,66.794,68.496,65.455,67.114,70.100,0,clear,-1,FOLLOW_LANE,4.173412,5.026588,camera command; proximity clear
24.480,62.223,65.562,68.093,73.591,64.858,65.795,69.453,69.793,69.793,0,clear,-1,FOLLOW_LANE,4.173378,5.026622,camera command; proximity clear
24.512,66.062,65.440,70.681,60.478,68.767,67.669,71.451,66.197,71.451,0,clear,-1,FOLLOW_LANE,4.206158,4.993841,camera command; proximity clear
24.544,71.213,70.827,67.578,67.173,69.722,66.906,70.777,72.261,72.261,0,clear,-1,FOLLOW_LANE,4.198314,5.001686,camera command; proximity clear
24.576,65.253,67.802,66.822,72.794,68.896,67.520,68.723,69.197,69.197,0,clear,-1,FOLLOW_LANE,4.198282,5.001718,camera command; proximity clear
24.608,70.415,68.551,68.652,66.744,62.311,67.305,60.613,66.173,70.415,0,clear,-1,FOLLOW_LANE,4.231064,4.968935,camera command; proximity clear
24.640,70.026,65.198,62.144,68.379,63.380,63.799,66.168,68.753,70.026,0,clear,-1,FOLLOW_LANE,4.256036,4.943963,camera command; proximity clear
24.672,65.646,67.723,70.505,72.427,64.256,72.586,63.050,64.360,67.723,0,clear,-1,FOLLOW_LANE,4.248196,4.951804,camera command; proximity clear
24.704,74.441,64.821,63.486,63.622,71.093,61.912,66.135,67.815,74.441,0,clear,-1,FOLLOW_LANE,4.280982,4.919017,camera command; proximity clear
24.736,68.988,71.530,66.332,65.617,66.949,66.684,72.171,69.186,72.171,0,clear,-1,FOLLOW_LANE,4.338773,4.861227,camera command; proximity clear
24.768,69.210,63.007,68.046,67.261,69.549,65.504,68.974,64.468,69.210,0,clear,-1,FOLLOW_LANE,4.388755,4.811245,camera command; proximity clear
24.800,59.947,64.403,66.148,64.602,62.888,69.781,62.776,69.473,69.473,0,clear,-1,FOLLOW_LANE,4.438741,4.761259,camera command; proximity clear
24.832,63.097,65.931,67.561,71.893,61.916,71.262,67.782,71.360,71.360,0,clear,-1,FOLLOW_LANE,4.390287,4.809712,camera command; proximity clear
24.864,60.834,71.958,62.222,68.397,71.201,74.450,65.156,65.371,71.958,0,clear,-1,FOLLOW_LANE,4.430898,4.769101,camera command; proximity clear
24.896,67.017,63.894,65.335,69.364,64.381,69.307,72.262,70.941,72.262,0,clear,-1,FOLLOW_LANE,4.455887,4.744113,camera command; proximity clear
24.928,71.096,70.431,68.271,66.398,68.890,64.237,69.431,73.130,73.130,0,clear,-1,FOLLOW_LANE,4.415247,4.784752,camera command; proximity clear
24.960,66.964,70.485,66.899,71.129,64.748,61.590,62.234,68.354,70.485,0,clear,-1,FOLLOW_LANE,4.291788,4.908212,camera command; proximity clear
24.992,66.389,70.400,67.869,61.896,65.970,71.766,72.621,63.832,72.621,0,clear,-1,FOLLOW_LANE,4.290201,4.909798,camera command; proximity clear
25.024,66.675,65.955,66.442,65.549,69.013,69.097,65.057,68.149,68.149,0,clear,-1,FOLLOW_LANE,4.297990,4.902010,camera command; proximity clear
25.056,68.108,68.599,70.052,70.036,72.726,66.162,65.788,64.983,68.599,0,clear,-1,FOLLOW_LANE,4.265151,4.934848,camera command; proximity clear
25.088,69.531,71.252,69.232,64.717,73.028,66.226,69.205,61.484,71.252,0,clear,-1,FOLLOW_LANE,4.240123,4.959877,camera command; proximity clear
25.120,68.931,65.953,66.938,64.532,63.787,68.395,65.355,69.595,69.595,0,clear,-1,FOLLOW_LANE,4.215094,4.984906,camera command; proximity clear
25.152,68.928,67.920,67.170,64.856,71.465,63.659,64.429,68.660,68.928,0,clear,-1,FOLLOW_LANE,4.190061,5.009938,camera command; proximity clear
25.184,70.284,62.567,68.171,71.021,67.356,66.580,69.553,67.243,70.284,0,clear,-1,FOLLOW_LANE,4.197842,5.002158,camera command; proximity clear
25.216,68.764,66.437,65.510,62.647,67.854,70.573,68.794,60.424,68.794,0,clear,-1,FOLLOW_LANE,4.197810,5.002190,camera command; proximity clear
25.248,70.018,66.402,63.799,71.594,64.430,67.516,65.317,64.796,70.018,0,clear,-1,FOLLOW_LANE,4.197778,5.002222,camera command; proximity clear
25.280,70.159,68.547,65.664,60.750,66.301,63.409,72.231,69.778,72.231,0,clear,-1,FOLLOW_LANE,4.197746,5.002254,camera command; proximity clear
25.312,62.052,65.277,63.655,66.579,69.012,67.873,71.242,65.202,71.242,0,clear,-1,FOLLOW_LANE,4.197714,5.002286,camera command; proximity clear
25.344,68.607,68.324,68.027,71.240,70.388,68.556,67.347,68.800,68.800,0,clear,-1,FOLLOW_LANE,4.197682,5.002318,camera command; proximity clear
25.376,61.084,70.938,67.607,63.173,67.218,65.552,63.395,65.351,70.938,0,clear,-1,FOLLOW_LANE,4.230465,4.969535,camera command; proximity clear
25.408,71.602,69.645,69.088,70.097,69.461,71.818,61.439,66.376,71.602,0,clear,-1,FOLLOW_LANE,4.222622,4.977378,camera command; proximity clear
25.440,67.815,67.939,71.527,72.418,66.290,63.687,70.437,67.519,70.437,0,clear,-1,FOLLOW_LANE,4.255406,4.944593,camera command; proximity clear
25.472,67.500,60.829,63.302,72.155,76.888,65.721,61.987,61.208,67.500,0,clear,-1,FOLLOW_LANE,4.280380,4.919619,camera command; proximity clear
25.504,67.951,63.824,65.361,66.482,68.619,69.359,66.021,67.283,67.951,0,clear,-1,FOLLOW_LANE,4.305356,4.894643,camera command; proximity clear
25.536,67.010,70.354,63.583,68.830,64.976,66.611,72.797,69.082,72.797,0,clear,-1,FOLLOW_LANE,4.395963,4.804036,camera command; proximity clear
25.568,56.823,67.189,68.091,66.896,66.328,62.815,64.213,70.069,70.069,0,clear,-1,FOLLOW_LANE,4.438137,4.761863,camera command; proximity clear
25.600,65.141,64.040,67.767,64.815,71.168,66.652,70.199,65.676,70.199,0,clear,-1,FOLLOW_LANE,4.389683,4.810316,camera command; proximity clear
